"SeniorCitizen","tenure","PhoneService","MultipleLines","PaperlessBilling","MonthlyCharges","Churn","ServiceSup","FibreOptic","Contract_One_year","Contract_Two_year","PaymentMethod_Electronic_check"
"0",0.577464788732394,"1","1","0",0.0467661691542288,"0","0","0","0","1","1"
"0",0.338028169014085,"1","1","1",0.760696517412935,"1","1","1","0","0","0"
"0",0.887323943661972,"1","0","0",0.0119402985074627,"0","0","0","0","1","0"
"0",0.295774647887324,"1","1","1",0.665174129353234,"1","1","1","0","0","1"
"0",0.253521126760563,"1","0","1",0.0144278606965174,"0","0","0","1","0","0"
"0",0.845070422535211,"1","1","1",0.804975124378109,"1","1","1","0","0","1"
"0",0.295774647887324,"1","0","1",0.68407960199005,"0","1","1","0","0","0"
"1",0.971830985915493,"1","1","1",0.842786069651741,"1","1","1","0","0","1"
"0",0.154929577464789,"1","0","1",0.613930348258707,"0","1","1","0","0","0"
"0",0.422535211267606,"1","0","1",0.455223880597015,"0","1","0","1","0","1"
"0",0.140845070422535,"1","0","1",0.464179104477612,"0","1","0","0","0","1"
"0",0.943661971830986,"1","1","0",0.0746268656716418,"0","0","0","0","1","0"
"1",1,"1","1","1",0.715422885572139,"0","1","0","0","1","0"
"1",0.929577464788732,"1","1","1",0.97363184079602,"0","1","1","0","1","0"
"0",0.830985915492958,"1","0","1",0.862686567164179,"0","1","1","0","0","0"
"0",0,"1","0","1",0.266666666666667,"1","0","0","0","0","0"
"1",0,"1","0","1",0.524875621890547,"1","0","1","0","0","1"
"0",0.802816901408451,"0","0","0",0.31592039800995,"0","1","0","1","0","0"
"1",0.647887323943662,"1","0","0",0.520398009950249,"1","0","1","0","0","0"
"0",0,"1","0","1",0.611442786069652,"1","1","1","0","0","1"
"0",0,"1","0","0",0.0218905472636816,"0","0","0","0","0","0"
"0",0.295774647887324,"1","1","0",0.40547263681592,"1","1","0","0","0","1"
"0",0.661971830985915,"1","0","1",0.418905472636816,"1","1","0","1","0","0"
"0",0.507042253521127,"1","0","1",0.0159203980099503,"0","0","0","1","0","0"
"0",0.169014084507042,"1","0","1",0.0169154228855721,"0","0","0","1","0","1"
"0",0.591549295774648,"1","1","0",0.081592039800995,"0","0","0","0","1","0"
"0",0.0704225352112676,"0","0","1",0.449253731343284,"0","1","0","0","1","0"
"0",0.985915492957746,"0","0","0",0.355223880597015,"0","1","0","0","1","0"
"1",0,"1","0","1",0.507462686567164,"1","0","1","0","0","1"
"0",1,"1","1","1",0.764676616915423,"0","1","1","0","1","1"
"1",0.0704225352112676,"1","0","1",0.555721393034826,"0","1","1","0","0","1"
"0",0.154929577464789,"0","0","0",0.171641791044776,"0","1","0","0","0","0"
"0",0.338028169014085,"1","0","0",0.524378109452736,"1","0","1","0","0","0"
"0",0.28169014084507,"1","0","0",0.606467661691542,"0","1","1","1","0","1"
"0",0.0704225352112676,"1","0","1",0.303980099502488,"0","1","0","0","0","0"
"0",0.267605633802817,"1","0","1",0.703980099502488,"1","1","1","0","0","0"
"0",0.23943661971831,"1","1","1",0.807462686567164,"1","1","1","0","0","1"
"0",0.591549295774648,"1","0","0",0.370149253731343,"0","1","0","1","0","1"
"0",0.47887323943662,"1","1","1",0.0711442786069652,"0","0","0","0","1","0"
"0",0,"1","0","0",0.549751243781095,"1","1","1","0","0","0"
"1",0.436619718309859,"1","1","1",0.748756218905473,"0","1","1","0","0","1"
"0",0.71830985915493,"0","0","0",0.454228855721393,"0","1","0","0","1","0"
"0",0.436619718309859,"1","0","1",0.463681592039801,"0","1","0","1","0","0"
"0",1,"0","0","1",0.453233830845771,"0","1","0","0","1","0"
"0",0.704225352112676,"0","0","1",0.260696517412935,"0","1","0","0","0","0"
"0",0.943661971830986,"1","0","1",0.0169154228855721,"0","0","0","0","1","0"
"1",0.0985915492957746,"0","0","1",0.249751243781095,"0","1","0","0","0","0"
"0",0.676056338028169,"0","0","0",0.312437810945274,"0","1","0","0","1","0"
"0",1,"1","0","0",0.665174129353234,"0","1","0","0","1","0"
"0",0.112676056338028,"1","1","1",0.76865671641791,"1","1","1","0","0","1"
"0",0.380281690140845,"1","0","1",0.737313432835821,"1","1","1","0","0","0"
"0",0.746478873239437,"1","0","0",0.711940298507463,"0","1","1","0","0","0"
"0",0.140845070422535,"1","0","1",0.560199004975124,"1","1","1","0","0","1"
"0",0.690140845070423,"1","0","0",0.843781094527363,"0","1","1","1","0","0"
"0",0.957746478873239,"1","1","1",0.972636815920398,"0","1","1","0","1","1"
"0",0,"1","0","1",0.513930348258707,"0","0","1","0","0","1"
"0",0.943661971830986,"1","0","0",0.764676616915423,"0","1","1","0","1","0"
"0",0.549295774647887,"0","0","0",0.218905472636816,"0","1","0","1","0","0"
"0",0.422535211267606,"1","1","0",0.0746268656716418,"0","0","0","0","1","0"
"1",0.450704225352113,"1","1","1",0.866666666666667,"0","1","1","0","0","0"
"1",0.76056338028169,"1","1","1",0.948756218905473,"0","1","1","0","1","1"
"0",0.943661971830986,"1","1","1",0.0572139303482587,"0","0","0","0","1","0"
"0",0.154929577464789,"1","0","0",0.0114427860696517,"0","0","0","0","0","0"
"0",0.985915492957746,"1","0","1",0.675124378109453,"0","1","0","0","1","0"
"0",0.549295774647887,"1","1","1",0.839800995024876,"0","1","1","0","0","0"
"0",0.887323943661972,"1","1","1",0.74228855721393,"0","1","1","1","0","1"
"0",0.732394366197183,"1","1","0",0.791044776119403,"0","1","1","1","0","0"
"1",0.154929577464789,"1","0","1",0.652238805970149,"1","1","1","0","0","0"
"1",0.732394366197183,"0","0","1",0.360199004975124,"1","1","0","0","0","1"
"0",1,"1","1","1",0.793034825870647,"0","1","1","0","1","0"
"0",0.633802816901408,"1","0","0",0.0169154228855721,"0","0","0","0","1","1"
"0",0.549295774647887,"1","1","1",0.0631840796019901,"0","0","0","0","1","0"
"0",0.154929577464789,"0","0","1",0.325373134328358,"0","1","0","0","0","0"
"0",0.112676056338028,"1","0","0",0.570646766169154,"0","1","1","0","0","1"
"0",0.704225352112676,"1","1","1",0.621890547263682,"0","1","1","0","0","1"
"0",0.676056338028169,"1","0","1",0.717910447761194,"0","1","1","0","0","0"
"1",0.563380281690141,"1","1","1",0.811442786069652,"1","1","1","0","0","1"
"0",0.774647887323944,"1","0","1",0.417910447761194,"0","1","0","1","0","0"
"0",0.0422535211267606,"1","0","1",0.0194029850746269,"0","0","0","0","0","1"
"0",0.267605633802817,"1","0","1",0.456716417910448,"0","1","0","1","0","0"
"0",0.352112676056338,"1","0","1",0.0199004975124378,"0","0","0","0","0","0"
"0",0.267605633802817,"1","1","1",0.871641791044776,"1","1","1","0","0","0"
"0",0.0845070422535211,"1","1","0",0.569154228855721,"1","0","1","0","0","0"
"0",0.0845070422535211,"1","1","1",0.752238805970149,"1","1","1","0","0","1"
"0",0.704225352112676,"1","0","1",0.803482587064677,"0","1","1","0","0","1"
"0",0.0422535211267606,"1","1","1",0.617412935323383,"0","1","1","0","0","0"
"0",0,"1","0","0",0.0129353233830846,"0","0","0","0","0","0"
"0",0.366197183098592,"1","1","0",0.82089552238806,"0","1","1","0","0","1"
"0",0.295774647887324,"1","1","1",0.82089552238806,"1","1","1","0","0","1"
"0",0.154929577464789,"1","0","1",0.353233830845771,"0","1","0","0","0","0"
"0",0.028169014084507,"0","0","1",0.126865671641791,"1","1","0","0","0","0"
"0",0.464788732394366,"1","1","1",0.073134328358209,"0","0","0","1","0","0"
"0",0.323943661971831,"1","1","1",0.399004975124378,"0","1","0","1","0","1"
"0",0.704225352112676,"1","1","0",0.614427860696517,"1","1","1","0","0","0"
"1",0.183098591549296,"0","0","1",0.279601990049751,"0","1","0","0","0","1"
"0",0.816901408450704,"1","1","0",0.950248756218905,"0","1","1","0","1","1"
"0",0.028169014084507,"1","0","0",0.717910447761194,"0","1","1","0","0","1"
"0",0.901408450704225,"1","1","0",0.905970149253731,"0","1","1","0","1","1"
"1",0.0563380281690141,"1","0","1",0.517412935323383,"1","0","1","0","0","0"
"0",0.816901408450704,"1","1","0",0.716915422885572,"0","1","0","0","1","0"
"0",1,"0","0","1",0.467661691542289,"0","1","0","0","1","0"
"0",0.859154929577465,"1","0","1",0.814925373134328,"1","1","1","0","0","1"
"0",0.380281690140845,"1","1","1",0.758706467661692,"1","1","1","0","0","0"
"0",0.028169014084507,"1","0","0",0.421890547263682,"0","1","0","0","0","0"
"0",0.253521126760563,"1","1","1",0.0582089552238806,"0","0","0","0","0","0"
"0",0,"1","0","1",0.0124378109452736,"0","0","0","0","0","0"
"0",0.323943661971831,"1","0","1",0.67363184079602,"0","1","1","0","0","1"
"1",0.788732394366197,"1","0","1",0.350746268656716,"0","1","0","1","0","1"
"0",1,"1","1","0",0.0716417910447761,"0","0","0","0","1","0"
"0",0.929577464788732,"1","0","0",0.0223880597014925,"0","0","0","0","1","0"
"0",0.71830985915493,"1","0","1",0.0258706467661692,"0","0","0","1","0","0"
"0",0.985915492957746,"1","1","0",0.712935323383085,"0","1","0","0","1","0"
"0",0.352112676056338,"1","1","0",0.0771144278606965,"0","0","0","1","0","0"
"0",0.47887323943662,"1","1","1",0.944776119402985,"0","1","1","0","1","0"
"0",0.76056338028169,"1","0","1",0.50547263681592,"0","0","1","0","1","0"
"0",0.450704225352113,"1","0","0",0.018407960199005,"0","0","0","0","1","0"
"0",1,"1","1","1",0.909452736318408,"0","1","1","0","1","1"
"0",0,"1","0","1",0.00945273631840795,"0","0","0","0","0","0"
"0",0.126760563380282,"0","0","1",0.155721393034826,"1","1","0","0","0","0"
"1",0.507042253521127,"1","0","0",0.713930348258706,"0","1","1","0","0","1"
"0",0.154929577464789,"0","0","0",0.156716417910448,"0","1","0","0","0","0"
"0",0,"1","0","0",0.0213930348258706,"0","0","0","1","0","0"
"0",0.859154929577465,"0","0","1",0.202487562189055,"0","1","0","0","1","0"
"0",0,"0","0","0",0.0696517412935323,"0","0","0","0","0","0"
"0",0.23943661971831,"1","1","1",0.421393034825871,"0","1","0","0","0","0"
"1",0.957746478873239,"1","1","1",0.713432835820896,"1","1","1","0","0","1"
"0",0.0140845070422535,"1","0","1",0.562189054726368,"0","1","1","0","0","1"
"0",0.253521126760563,"1","0","0",0.0233830845771144,"0","0","0","0","0","0"
"0",0.154929577464789,"1","1","1",0.658706467661692,"1","1","1","0","0","1"
"0",0.112676056338028,"1","0","0",0.0213930348258706,"0","0","0","0","0","0"
"0",0.366197183098592,"1","0","0",0.63134328358209,"0","1","0","1","0","1"
"0",0.366197183098592,"1","1","1",0.609452736318408,"1","1","1","0","0","1"
"0",0,"1","0","0",0.70547263681592,"1","1","1","0","0","0"
"1",0.323943661971831,"1","0","1",0.0203980099502488,"0","0","0","0","0","0"
"1",0.183098591549296,"1","1","1",0.564179104477612,"1","0","1","0","0","1"
"1",0.436619718309859,"1","0","1",0.558706467661692,"1","1","1","0","0","1"
"0",0.140845070422535,"1","0","0",0.0174129353233831,"0","0","0","1","0","0"
"0",0,"1","1","1",0.0671641791044776,"0","0","0","0","0","0"
"1",0.52112676056338,"1","1","1",0.618905472636816,"0","1","1","0","0","0"
"0",0.112676056338028,"1","0","0",0.0149253731343284,"0","0","0","0","1","0"
"0",0.746478873239437,"1","1","1",0.471641791044776,"0","1","0","0","1","0"
"0",0.394366197183099,"1","1","1",0.524875621890547,"0","1","0","1","0","0"
"1",0.605633802816901,"1","1","1",0.705970149253731,"0","1","1","0","0","1"
"0",0.816901408450704,"1","0","1",0.681592039800995,"0","1","0","0","1","1"
"0",0.028169014084507,"1","0","1",0.36865671641791,"1","1","0","0","0","1"
"0",0.23943661971831,"1","0","1",0.430348258706468,"0","1","0","1","0","0"
"1",0.929577464788732,"1","1","0",0.0681592039800995,"0","0","0","0","1","0"
"0",0.295774647887324,"1","0","0",0.367164179104478,"1","1","0","0","0","1"
"0",0.450704225352113,"0","0","0",0.157213930348259,"0","1","0","1","0","0"
"0",0.0563380281690141,"1","0","0",0.0169154228855721,"0","0","0","0","0","0"
"0",0.0140845070422535,"1","0","0",0.0169154228855721,"0","0","0","0","0","0"
"0",1,"1","1","0",0.710945273631841,"0","1","0","0","1","0"
"0",0.112676056338028,"1","0","0",0.0213930348258706,"0","0","0","0","0","0"
"0",0.929577464788732,"1","1","0",0.0800995024875622,"0","0","0","0","1","0"
"0",0.211267605633803,"1","1","1",0.663681592039801,"1","1","1","0","0","1"
"0",0.0985915492957746,"1","0","1",0.0243781094527363,"0","0","0","0","0","0"
"0",0.0563380281690141,"0","0","1",0.248756218905473,"1","1","0","0","0","0"
"0",0.309859154929577,"1","1","1",0.299502487562189,"1","0","0","1","0","0"
"0",0,"1","0","1",0.609950248756219,"1","1","1","0","0","1"
"1",0.690140845070423,"1","0","1",0.525373134328358,"1","0","1","0","0","1"
"0",0.225352112676056,"1","0","0",0.0119402985074627,"0","0","0","0","1","0"
"0",0.943661971830986,"1","1","1",0.92089552238806,"0","1","1","0","1","0"
"0",0,"1","1","0",0.659203980099503,"1","1","1","0","0","1"
"1",0.338028169014085,"1","0","1",0.507960199004975,"0","0","1","0","0","1"
"0",0.929577464788732,"0","0","1",0.309452736318408,"0","1","0","1","0","0"
"0",0.436619718309859,"1","0","0",0.0208955223880597,"0","0","0","1","0","0"
"1",0.929577464788732,"1","1","1",0.869154228855721,"0","1","1","1","0","1"
"1",1,"0","0","1",0.459701492537313,"0","1","0","0","1","0"
"0",0.985915492957746,"1","1","1",0.899004975124378,"1","1","1","0","1","0"
"0",0,"1","0","1",0.314925373134328,"0","1","0","0","0","1"
"0",0.633802816901408,"0","0","0",0.119900497512438,"1","1","0","0","0","0"
"1",0.0140845070422535,"0","0","1",0.12089552238806,"1","1","0","0","0","1"
"0",0,"1","0","1",0.270149253731343,"1","0","0","0","0","0"
"0",0.661971830985915,"1","0","1",0.471641791044776,"0","1","0","1","0","1"
"0",0.845070422535211,"1","1","1",0.846268656716418,"0","1","1","1","0","0"
"0",0.436619718309859,"1","0","0",0.655721393034826,"1","1","1","0","0","0"
"0",0.0140845070422535,"1","0","0",0.260696517412935,"0","0","0","0","0","1"
"0",0.028169014084507,"1","0","0",0.0149253731343284,"1","0","0","0","0","1"
"0",0.0563380281690141,"1","0","1",0.6681592039801,"1","1","1","0","0","0"
"0",0.985915492957746,"1","1","0",0.712935323383085,"0","1","0","0","1","0"
"0",0.507042253521127,"1","1","1",0.366169154228856,"0","1","0","0","0","0"
"0",0.901408450704225,"1","1","1",0.854228855721393,"0","1","1","0","1","0"
"0",0.929577464788732,"1","1","1",0.87910447761194,"0","1","1","1","0","0"
"0",0.676056338028169,"1","1","0",0.566666666666667,"1","0","1","0","0","0"
"0",0.690140845070423,"1","1","1",0.519900497512438,"0","1","0","0","1","0"
"0",0.338028169014085,"1","0","0",0.0134328358208955,"0","0","0","1","0","1"
"0",0.225352112676056,"1","1","1",0.374129353233831,"1","1","0","1","0","0"
"0",0.887323943661972,"1","1","1",0.0577114427860697,"0","0","0","0","1","0"
"0",0.338028169014085,"0","0","1",0.197512437810945,"0","1","0","1","0","0"
"1",0.309859154929577,"1","1","1",0.877114427860697,"1","1","1","0","0","1"
"1",0.323943661971831,"0","0","0",0.159203980099502,"0","1","0","0","0","0"
"0",0.507042253521127,"1","1","1",0.813930348258706,"0","1","1","0","0","1"
"0",0.28169014084507,"1","0","1",0.501492537313433,"0","0","1","0","0","1"
"0",0,"1","0","1",0.274129353233831,"0","0","0","0","0","0"
"0",0.126760563380282,"1","1","1",0.572139303482587,"0","0","1","0","0","0"
"0",0.0704225352112676,"1","0","1",0.658208955223881,"1","1","1","0","0","1"
"0",0.704225352112676,"1","1","1",0.777611940298508,"0","1","1","1","0","0"
"0",0.126760563380282,"1","0","1",0.0228855721393035,"0","0","0","0","0","0"
"0",0.0704225352112676,"0","0","0",0.325373134328358,"0","1","0","0","0","0"
"0",0.647887323943662,"1","1","1",0.718905472636816,"0","1","0","0","1","0"
"0",0.845070422535211,"1","1","1",0.608457711442786,"0","1","0","1","0","1"
"0",0.71830985915493,"0","0","1",0.402985074626866,"0","1","0","0","1","0"
"0",0.47887323943662,"1","1","1",0.409950248756219,"0","1","0","0","0","0"
"0",0.985915492957746,"1","1","1",0.870149253731343,"0","1","1","1","0","0"
"0",0.0704225352112676,"1","0","0",0.378109452736318,"1","1","0","0","0","1"
"0",0.619718309859155,"1","0","0",0.348756218905473,"0","1","0","0","1","0"
"1",0.0140845070422535,"1","1","1",0.669651741293532,"1","1","1","0","0","1"
"0",0.0422535211267606,"1","0","1",0.501492537313433,"1","1","0","0","0","0"
"0",0.0140845070422535,"0","0","0",0.0601990049751244,"0","0","0","0","0","0"
"0",0.0422535211267606,"1","0","0",0.593034825870647,"1","1","1","0","0","1"
"0",0.704225352112676,"1","1","0",0.414427860696517,"0","1","0","1","0","0"
"0",0.830985915492958,"1","1","0",0.0567164179104478,"0","0","0","1","0","0"
"0",0.112676056338028,"1","0","1",0.0189054726368159,"0","0","0","1","0","0"
"0",0.028169014084507,"1","1","1",0.866666666666667,"1","1","1","0","0","0"
"0",0.225352112676056,"1","1","1",0.770149253731343,"0","1","1","0","0","0"
"0",0.0985915492957746,"1","1","1",0.684577114427861,"1","1","1","0","0","1"
"0",0.633802816901408,"1","0","0",0.624378109452736,"0","1","0","0","1","0"
"0",0.943661971830986,"1","0","1",0.638805970149254,"0","1","0","0","1","0"
"0",0,"1","0","1",0.350746268656716,"1","1","0","0","0","0"
"0",0.0422535211267606,"1","0","0",0.0223880597014925,"0","0","0","1","0","0"
"0",0,"0","0","1",0.0681592039800995,"1","0","0","0","0","0"
"0",0.380281690140845,"1","0","1",0.359701492537313,"0","1","0","1","0","0"
"0",0.535211267605634,"1","0","1",0.401492537313433,"0","1","0","1","0","0"
"0",0.140845070422535,"1","0","0",0.662189054726368,"0","1","1","0","0","1"
"0",0.985915492957746,"0","0","1",0.429353233830846,"0","1","0","0","1","0"
"0",0.0140845070422535,"1","0","0",0.0213930348258706,"0","0","0","0","0","0"
"1",0.408450704225352,"1","0","1",0.610945273631841,"1","1","1","0","0","0"
"0",0.225352112676056,"1","0","0",0.0189054726368159,"0","0","0","1","0","0"
"0",0.76056338028169,"1","1","1",0.758208955223881,"0","1","1","0","0","0"
"0",0.802816901408451,"1","1","1",0.612437810945274,"0","1","1","0","0","0"
"0",0.0563380281690141,"1","0","0",0.35771144278607,"1","1","0","0","0","1"
"1",0,"1","0","1",0.0119402985074627,"1","0","0","0","0","1"
"1",0.112676056338028,"1","1","1",0.555223880597015,"0","0","1","0","0","1"
"0",0.352112676056338,"1","0","0",0.307462686567164,"0","1","0","0","0","0"
"0",0.690140845070423,"1","0","0",0.0114427860696517,"0","0","0","0","1","0"
"0",1,"1","1","1",0.949253731343284,"0","1","1","0","1","0"
"0",0.591549295774648,"1","0","1",0.873134328358209,"0","1","1","1","0","0"
"0",0.774647887323944,"1","1","1",0.0766169154228856,"0","0","0","0","1","0"
"0",0,"1","0","0",0.00845771144278608,"0","0","0","0","0","0"
"0",1,"1","1","1",0.84726368159204,"1","1","1","0","1","1"
"0",1,"1","1","1",0.818905472636816,"0","1","1","0","1","0"
"0",0.492957746478873,"1","1","1",0.767661691542289,"0","1","1","0","0","1"
"0",0.0563380281690141,"1","0","0",0.566169154228856,"0","1","0","0","0","0"
"0",0.169014084507042,"1","1","1",0.658706467661692,"1","1","1","0","0","1"
"1",0.605633802816901,"1","0","0",0.70547263681592,"0","1","1","1","0","0"
"1",0.971830985915493,"1","1","1",0.892039800995025,"0","1","1","1","0","1"
"0",0.605633802816901,"1","0","0",0.0124378109452736,"0","0","0","1","0","0"
"1",0.436619718309859,"1","1","1",0.67363184079602,"1","1","1","0","0","0"
"0",0.957746478873239,"1","1","1",0.0666666666666667,"0","0","0","0","1","0"
"1",0.211267605633803,"1","0","0",0.409452736318408,"1","1","0","0","0","1"
"1",0.943661971830986,"1","0","0",0.0124378109452736,"0","0","0","1","0","0"
"0",0.211267605633803,"1","0","1",0.514427860696517,"0","0","1","0","0","0"
"0",0.943661971830986,"1","0","0",0.642786069651741,"0","1","0","0","1","0"
"0",0.0422535211267606,"1","0","0",0.00746268656716418,"0","0","0","0","0","0"
"0",0.352112676056338,"0","0","0",0.204975124378109,"0","1","0","0","0","0"
"0",0.394366197183099,"0","0","1",0.122885572139303,"1","1","0","0","0","1"
"0",0.0563380281690141,"1","0","0",0.0208955223880597,"0","0","0","0","0","0"
"0",0.971830985915493,"1","1","1",0.763681592039801,"0","1","1","1","0","0"
"0",0.323943661971831,"1","0","0",0.558706467661692,"0","1","0","1","0","0"
"1",1,"1","1","0",0.599004975124378,"0","1","0","0","1","0"
"0",0,"1","0","1",0.55771144278607,"0","1","1","0","0","0"
"0",0.971830985915493,"0","0","1",0.32636815920398,"0","1","0","1","0","0"
"0",0.492957746478873,"1","0","0",0.00945273631840795,"0","0","0","0","0","0"
"1",0.52112676056338,"1","1","1",0.808955223880597,"1","1","1","0","0","1"
"0",0.225352112676056,"1","0","1",0.514925373134328,"1","0","1","0","0","1"
"0",0.563380281690141,"1","1","1",0.903980099502487,"0","1","1","1","0","0"
"0",0,"1","0","1",0.269154228855721,"1","0","0","0","0","1"
"0",0.0140845070422535,"0","0","0",0.115422885572139,"1","1","0","0","0","0"
"0",0.183098591549296,"1","0","0",0.57910447761194,"0","1","1","0","0","1"
"1",0.0140845070422535,"1","0","1",0.764676616915423,"1","1","1","0","0","0"
"0",0,"1","0","0",0.0154228855721393,"1","0","0","0","0","0"
"0",0.169014084507042,"1","1","1",0.542786069651741,"0","1","0","0","0","1"
"0",0.0704225352112676,"1","0","0",0.00696517412935323,"0","0","0","0","0","0"
"0",0.0422535211267606,"1","0","1",0.581094527363184,"1","1","1","0","0","0"
"0",0.0563380281690141,"1","0","1",0.804975124378109,"1","1","1","0","0","0"
"0",0.197183098591549,"1","0","0",0.830845771144279,"0","1","1","0","0","1"
"0",0.647887323943662,"1","0","0",0.569154228855721,"0","1","1","0","0","0"
"0",0.0985915492957746,"1","0","0",0.456218905472637,"0","1","0","0","0","0"
"0",0.225352112676056,"0","0","1",0.0736318407960199,"0","0","0","0","0","0"
"0",0.197183098591549,"1","0","0",0.565671641791045,"0","1","1","0","0","0"
"0",0.352112676056338,"1","0","1",0.772139303482587,"0","1","1","1","0","0"
"0",0.309859154929577,"1","1","0",0.359701492537313,"0","1","0","0","0","1"
"1",0.0422535211267606,"1","0","0",0.54228855721393,"0","1","1","0","0","1"
"0",0.394366197183099,"1","0","0",0.0159203980099503,"0","0","0","1","0","0"
"0",0.338028169014085,"1","0","0",0.00796019900497513,"0","0","0","0","0","0"
"0",0.112676056338028,"1","0","0",0.265671641791045,"1","0","0","0","0","0"
"0",0.23943661971831,"1","0","1",0.311442786069652,"1","1","0","0","0","0"
"1",0.028169014084507,"1","1","1",0.762189054726368,"0","1","1","0","0","1"
"0",0.957746478873239,"0","0","0",0.278606965174129,"0","1","0","0","1","0"
"0",0.183098591549296,"1","0","0",0.0109452736318408,"0","0","0","1","0","0"
"0",0.253521126760563,"1","1","0",0.510945273631841,"0","1","0","0","0","0"
"1",0.535211267605634,"1","1","0",0.72089552238806,"0","1","1","0","0","1"
"0",0.422535211267606,"1","0","1",0.827363184079602,"0","1","1","0","0","1"
"0",0.323943661971831,"1","0","0",0.0199004975124378,"0","0","0","1","0","0"
"0",0.183098591549296,"1","0","0",0.303980099502488,"0","1","0","0","0","0"
"0",0.887323943661972,"1","0","1",0.558208955223881,"0","1","0","0","1","0"
"0",0.690140845070423,"1","0","1",0.0109452736318408,"0","0","0","1","0","0"
"0",0.71830985915493,"1","0","1",0.502487562189055,"0","1","0","1","0","1"
"0",0.380281690140845,"1","1","0",0.815422885572139,"0","1","1","1","0","1"
"0",0.28169014084507,"1","0","1",0.0258706467661692,"0","0","0","0","1","0"
"0",0.338028169014085,"1","0","1",0.772636815920398,"1","1","1","0","0","1"
"0",0.225352112676056,"1","0","0",0.0109452736318408,"0","0","0","1","0","0"
"0",0.802816901408451,"0","0","1",0.266169154228856,"0","1","0","1","0","0"
"1",0.225352112676056,"1","0","0",0.629353233830846,"1","1","1","0","0","0"
"0",0.704225352112676,"1","1","0",0.0721393034825871,"0","0","0","0","1","0"
"0",1,"0","0","0",0.304975124378109,"0","1","0","0","1","0"
"0",0.71830985915493,"1","0","0",0.655223880597015,"1","1","1","0","0","1"
"0",0.366197183098592,"1","0","1",0.0134328358208955,"0","0","0","0","1","0"
"0",0.028169014084507,"1","0","0",0.0174129353233831,"0","0","0","0","0","0"
"0",0.887323943661972,"1","1","1",0.627363184079602,"0","1","0","0","1","0"
"0",0.619718309859155,"1","0","1",0.765671641791045,"0","1","1","0","1","0"
"1",0.028169014084507,"0","0","1",0.181094527363184,"1","1","0","0","0","0"
"0",0.985915492957746,"1","1","1",0.64726368159204,"0","1","0","0","1","0"
"1",0,"0","0","0",0.0676616915422886,"1","0","0","0","0","0"
"0",0.802816901408451,"1","0","0",0.0203980099502488,"0","0","0","0","1","0"
"0",0.464788732394366,"1","0","1",0.712437810945274,"0","1","1","0","0","1"
"0",0.0985915492957746,"1","0","1",0.314427860696517,"1","1","0","0","0","1"
"0",0.197183098591549,"1","0","0",0.0154228855721393,"0","0","0","0","0","0"
"0",0.915492957746479,"0","0","0",0.362189054726368,"0","1","0","0","1","0"
"1",0.154929577464789,"0","0","1",0.11044776119403,"0","1","0","0","0","0"
"0",0.802816901408451,"1","0","1",0.008955223880597,"0","0","0","0","1","0"
"0",0.028169014084507,"1","0","0",0.00845771144278608,"0","0","0","0","1","0"
"1",0.591549295774648,"0","0","0",0.371144278606965,"1","1","0","0","0","0"
"0",0.112676056338028,"1","0","0",0.619900497512438,"0","1","1","0","0","1"
"0",0.028169014084507,"1","0","0",0.0199004975124378,"0","0","0","1","0","0"
"0",0.295774647887324,"1","0","1",0.509950248756219,"1","1","0","1","0","0"
"0",0.549295774647887,"1","1","1",0.873134328358209,"0","1","1","1","0","0"
"0",0.943661971830986,"1","1","0",0.0721393034825871,"0","0","0","0","1","0"
"0",0.746478873239437,"1","1","1",0.856218905472637,"1","1","1","0","0","1"
"0",0.690140845070423,"1","1","1",0.61044776119403,"0","1","0","0","1","0"
"0",0,"1","0","1",0.368159203980099,"0","1","0","0","0","1"
"0",1,"1","1","0",0.69452736318408,"0","1","0","0","1","0"
"0",0.549295774647887,"1","0","1",0.0213930348258706,"0","0","0","1","0","0"
"0",1,"1","1","1",0.988557213930348,"0","1","1","0","1","0"
"0",0.0704225352112676,"1","0","0",0.0174129353233831,"0","0","0","0","0","0"
"0",0.0563380281690141,"1","0","1",0.0139303482587065,"0","0","0","0","0","0"
"0",0.661971830985915,"1","1","1",0.520398009950249,"0","1","0","1","0","0"
"0",0,"1","1","1",0.752238805970149,"1","1","1","0","0","1"
"0",0.887323943661972,"1","0","0",0.473134328358209,"0","1","0","1","0","0"
"0",0.225352112676056,"1","0","0",0.017910447761194,"0","0","0","1","0","0"
"0",0.549295774647887,"1","0","1",0.614427860696517,"0","1","1","0","0","1"
"0",0.563380281690141,"0","0","0",0.170646766169154,"0","1","0","1","0","0"
"1",0.704225352112676,"1","1","1",0.61044776119403,"0","1","1","1","0","0"
"0",0.563380281690141,"1","1","1",0.616915422885572,"0","1","1","0","0","1"
"0",0,"1","0","0",0.320398009950249,"1","1","0","0","0","0"
"0",0.0140845070422535,"1","0","1",0.0218905472636816,"0","0","0","0","0","0"
"0",0.943661971830986,"1","0","0",0.61044776119403,"0","1","1","1","0","0"
"0",0.323943661971831,"1","1","0",0.0641791044776119,"0","0","0","0","1","0"
"0",0.971830985915493,"1","1","0",0.587562189054726,"0","1","0","0","1","0"
"0",0.028169014084507,"0","0","1",0.114427860696517,"0","1","0","0","0","1"
"0",0.0140845070422535,"1","0","0",0.265174129353234,"0","0","0","0","0","0"
